,time,education,difficulty
25292,,,
25293,,,
25294,,,
25295,,,
25296,,,
25297,,,
25298,,,
25299,,,
25300,175.355,3.0,1.0
25301,200.90900000000002,4.0,2.0
25302,457.711,3.0,2.0
25303,129.066,2.0,1.0
25304,210.29,4.0,1.0
25305,63.976000000000006,2.0,
25306,929.043,5.0,2.0
25307,380.94,4.0,2.0
25308,661.159,3.0,1.0
25309,308.885,4.0,2.0
25310,268.067,5.0,2.0
25311,576.91,5.0,2.0
25312,335.85400000000004,4.0,2.0
25313,793.6160000000001,4.0,1.0
25314,610.757,4.0,1.0
25315,744.9789999999999,5.0,3.0
25316,502.56300000000005,4.0,1.0
25317,1118.44,5.0,2.0
25318,164.282,3.0,1.0
25319,459.36,5.0,2.0
25320,347.702,5.0,2.0
25321,1264.101,5.0,2.0
25322,890.212,4.0,2.0
25323,2742.0959999999995,5.0,3.0
25324,355.712,5.0,2.0
25325,456.941,4.0,1.0
25326,116.96799999999999,4.0,1.0
25327,46.354,4.0,1.0
25328,34.38,4.0,1.0
25329,502.353,4.0,2.0
25330,995.069,5.0,3.0
25331,438.088,5.0,2.0
25332,392.962,5.0,2.0
25333,255.213,5.0,1.0
25334,693.2719999999999,5.0,2.0
25335,2081.833,4.0,2.0
25336,57.482,,
25337,506.711,,
25338,1204.151,,
25339,1162.434,,
25340,1212.5810000000001,4.0,2.0
25341,4680.758,5.0,2.0
25342,155.558,,
25343,26.559,,
25344,91.054,,
25345,132.588,,
25346,278.20599999999996,,
25347,319.087,,
25348,251.88299999999998,,
25349,823.4780000000001,,
25350,461.46,,
25351,180.15200000000002,,
25352,301.127,,
25353,103.175,,
25354,372.39099999999996,,
25355,592.759,,
25356,345.907,,
25357,397.923,,
25358,80.625,,
25359,37.594,,
25360,433.452,,
25361,52.093999999999994,,
25362,332.587,,
25363,437.17800000000005,,
25364,112.97399999999999,,
25365,1400.0529999999999,,
25366,869.628,,
25367,1140.252,,
25368,681.952,5.0,3.0
25369,3615.8709999999996,4.0,4.0
25370,3330.522,5.0,3.0
25371,483.385,,
25372,138.296,,
25373,343.288,,
25374,683.221,4.0,2.0
25375,509.647,5.0,2.0
25376,647.865,5.0,1.0
25377,1155.67,5.0,2.0
25378,2580.1079999999997,5.0,2.0
25379,2525.815,5.0,2.0
25380,2083.444,5.0,2.0
25381,342.31,5.0,2.0
25382,887.9739999999999,5.0,2.0
25383,1038.18,4.0,2.0
25384,3751.133,,
25385,1683.4170000000001,,
25386,452.61199999999997,,
25387,1313.8529999999998,,
25388,562.0980000000001,,
25389,1589.724,,
25390,1283.197,,
25391,1973.2620000000002,,
25392,845.148,4.0,2.0
25393,1660.329,5.0,3.0
25394,990.2819999999999,5.0,2.0
25395,2065.489,5.0,3.0
25396,1983.45,4.0,2.0
25397,150.446,4.0,1.0
25398,85.516,4.0,1.0
25399,728.569,4.0,2.0
25400,272.801,5.0,1.0
25401,1129.742,5.0,2.0
25402,2476.512,4.0,2.0
25403,3404.0490000000004,5.0,2.0
25404,3654.802,5.0,3.0
25405,2545.968,5.0,2.0
25406,1234.29,,
25407,1255.4460000000001,,
25408,,,
25409,6027.514,,
25410,236.054,5.0,1.0
25411,798.181,3.0,1.0
25412,,,
25413,,,
25414,,,
25415,,,
25416,,,
25417,,,
25418,,,
25419,,,
25420,,,
25421,,,
25422,,,
25423,,,
25424,,,
25425,,,
25426,,,
25427,,,
25428,,,
25429,,,
25430,,,
25431,,,
25432,,,
25433,,,
25434,,,
25435,,,
25436,,,
25437,,,
25438,,,
25439,,,
25440,,,
25441,,,
25442,,,
25443,,,
25444,,,
25445,,,
25446,,,
25447,,,
25448,,,
25449,,,
25450,,,
25451,,,
25452,,,
25453,,,
25454,,,
25455,,,
25456,,,
25457,,,
25458,,,
25459,,,
25460,,,
25461,,,
25462,,,
25463,,,
25464,,,
25465,,,
25466,,,
25467,,,
25468,,,
25469,,,
25470,,,
25471,,,
25472,,,
25473,,,
25474,,,
25475,,,
25476,,,
25477,,,
25478,,,
25479,,,
25480,,,
25481,,,
25482,,,
25483,,,
25484,,,
25485,,,
25486,,,
25487,,,
25488,,,
25489,,,
25490,,,
25491,,,
25492,,,
25493,,,
25494,,,
25495,,,
25496,,,
25497,,,
25498,,,
25499,,,
25500,,,
25501,,,
25502,,,
25503,,,
25504,,,
25505,,,
25506,,,
25507,,,
25508,,,
25509,,,
25510,,,
25511,,,
25512,,,
25513,,,
25514,,,
25515,,,
25516,,,
25517,,,
25518,,,
25519,,,
25520,194.09599999999998,1.0,1.0
25521,40.539,,
25522,230.13,,
25523,326.334,,
25524,58.265,1.0,1.0
25525,112.337,,
25526,204.48,,
25527,174.602,,
25528,71.566,,
25529,62.111999999999995,,
25530,45.063,,
25531,118.96600000000001,,
25532,227.69799999999998,,
25533,79.02600000000001,,
25534,65.268,,
25535,116.45100000000001,,
25536,77.25399999999999,,
25537,290.445,,
25538,113.959,,
25539,221.96,,
25540,228.235,,
25541,195.438,,
25542,326.308,,
25543,1060.511,,
25544,159.08700000000002,,
25545,236.49400000000003,,
25546,36.755,,
25547,43.06100000000001,,
25548,63.657,,
25549,275.084,,
25550,231.365,,
25551,109.41,,
25552,185.39,,
25553,294.918,,
25554,198.678,,
25555,515.065,,
25556,12.706,,
25557,56.026,,
25558,337.92199999999997,,
25559,1181.297,,
25560,183.5,,
25561,844.7180000000001,,
25562,17.046,,
25563,9.571,,
25564,44.0,,
25565,98.794,,
25566,99.42200000000001,,
25567,77.914,,
25568,66.404,,
25569,63.711999999999996,,
25570,90.788,,
25571,91.115,,
25572,80.98899999999999,,
25573,133.988,,
25574,181.952,,
25575,116.75399999999999,,
25576,152.01,,
25577,331.42800000000005,,
25578,209.7,,
25579,7.722,,
25580,43.633,,
25581,26.000999999999998,,
25582,27.09,,
25583,50.585,,
25584,73.637,,
25585,,,
25586,53.121,,
25587,34.969,,
25588,236.403,,
25589,137.191,,
25590,1053.03,,
25591,62.178000000000004,,
25592,68.738,,
25593,109.74,,
25594,113.978,,
25595,92.34200000000001,,
25596,98.51,,
25597,104.52600000000001,,
25598,519.007,,
25599,1953.715,,
25600,567.123,,
25601,66.82300000000001,,
25602,,,
25603,,,
25604,,,
25605,778.018,,
25606,127.36,,
25607,482.77,,
25608,186.72400000000002,,
25609,609.748,,
25610,215.553,,
25611,604.318,,
25612,364.043,,
25613,712.0880000000001,,
25614,,,
25615,606.306,,
25616,,,
25617,,,
25618,,,
25619,,,
25620,,,
25621,,,
25622,,,
25623,,,
25624,,,
25625,,,
25626,,,
25627,,,
25628,,,
25629,,,
25630,717.215,1.0,1.0
25631,448.496,1.0,1.0
25632,1682.648,1.0,1.0
25633,416.515,1.0,1.0
25634,116.26799999999999,2.0,1.0
25635,29.646,1.0,1.0
25636,257.514,2.0,1.0
25637,1147.171,3.0,2.0
25638,711.53,2.0,2.0
25639,537.105,2.0,1.0
25640,1123.297,2.0,2.0
25641,1772.433,2.0,1.0
25642,690.395,1.0,1.0
25643,384.811,2.0,1.0
25644,442.05199999999996,2.0,2.0
25645,1092.501,1.0,2.0
25646,596.011,,
25647,1160.641,,
25648,323.16,,
25649,1434.385,,
25650,565.659,,
25651,6316.387,3.0,2.0
25652,2833.717,,
25653,,,
25654,3751.4559999999997,3.0,2.0
25655,1150.4589999999998,1.0,2.0
25656,196.407,2.0,1.0
25657,167.408,1.0,1.0
25658,114.068,1.0,1.0
25659,873.207,2.0,1.0
25660,2119.13,,
25661,354.473,,
25662,4381.5109999999995,,
25663,258.91900000000004,2.0,1.0
25664,3074.873,3.0,3.0
25665,3870.472,3.0,1.0
25666,198.075,3.0,1.0
25667,1896.3370000000002,2.0,2.0
25668,4678.196,3.0,2.0
25669,,,
25670,,,
25671,,,
25672,,,
25673,,,
25674,,,
25675,,,
25676,,,
25677,,,
25678,,,
25679,,,
25680,,,
25681,,,
25682,,,
25683,,,
25684,,,
25685,,,
25686,,,
25687,,,
25688,,,
25689,,,
25690,,,
25691,,,
25692,,,
25693,,,
25694,,,
25695,,,
25696,,,
25697,,,
25698,,,
25699,,,
25700,,,
25701,,,
25702,,,
25703,,,
25704,,,
25705,,,
25706,,,
25707,,,
25708,,,
25709,,,
25710,,,
25711,,,
25712,,,
25713,,,
25714,,,
25715,,,
25716,,,
25717,,,
25718,,,
25719,,,
25720,,,
25721,,,
25722,,,
25723,,,
25724,,,
25725,,,
25726,,,
25727,,,
25728,,,
25729,,,
25730,,,
25731,,,
25732,,,
25733,,,
25734,,,
25735,,,
25736,,,
25737,,,
25738,,,
25739,,,
25740,19.777,2.0,1.0
25741,500.329,2.0,1.0
25742,1073.933,,
25743,26.656999999999996,,
25744,86.613,,
25745,25.308000000000003,,
25746,124.476,,
25747,318.399,,
25748,204.75400000000002,,
25749,494.38599999999997,,
25750,110.609,,
25751,406.56,,
25752,927.3960000000001,2.0,1.0
25753,408.727,,
25754,76.225,,
25755,257.546,,
25756,126.194,,
25757,3718.341,,
25758,90.101,,
25759,265.88,,
25760,432.223,,
25761,487.903,,
25762,351.57300000000004,,
25763,3512.3540000000003,3.0,3.0
25764,329.481,,
25765,27.820999999999998,,
25766,33.297,,
25767,16.802,,
25768,95.955,,
25769,260.741,,
25770,461.901,,
25771,102.41,,
25772,55.095,,
25773,254.675,,
25774,349.659,,
25775,415.167,,
25776,25.531,,
25777,150.065,,
25778,208.01,,
25779,1161.68,,
25780,282.562,,
25781,1126.883,,
25782,45.254,,
25783,59.559,,
25784,108.697,,
25785,160.91299999999998,,
25786,202.493,,
25787,426.32,,
25788,117.8,,
25789,158.963,,
25790,91.869,,
25791,86.819,,
25792,227.178,,
25793,417.32,,
25794,283.80400000000003,,
25795,129.481,,
25796,227.199,,
25797,165.551,,
25798,93.94,,
25799,25.185,,
25800,47.765,,
25801,56.592,,
25802,39.711999999999996,,
25803,119.226,,
25804,116.844,,
25805,594.81,,
25806,186.637,,
25807,128.343,,
25808,381.001,,
25809,253.141,,
25810,3150.243,,
25811,145.471,,
25812,135.282,,
25813,268.344,,
25814,373.083,,
25815,175.649,,
25816,237.49,,
25817,269.536,,
25818,2057.607,,
25819,1327.694,,
25820,812.6669999999999,,
25821,201.72799999999998,,
25822,363.895,,
25823,294.11,,
25824,652.721,,
25825,916.1410000000001,,
25826,187.669,,
25827,511.17400000000004,,
25828,578.013,,
25829,1497.4360000000001,,
25830,781.8939999999999,,
25831,1457.348,,
25832,1885.616,,
25833,3543.423,,
25834,1011.564,,
25835,1246.516,,
25836,1653.375,,
25837,125.65299999999999,,
25838,337.256,,
25839,480.44300000000004,,
25840,93.25200000000001,,
25841,1637.16,,
25842,2722.276,,
25843,2948.1009999999997,,
25844,2590.143,,
25845,2572.627,,
25846,4592.161,,
25847,223.748,,
25848,,3.0,2.0
25849,4680.717000000001,,
25850,23.088,,
25851,138.115,,
25852,85.335,,
25853,14.205,,
25854,79.359,,
25855,0.637,,
25856,40.244,,
25857,80.59100000000001,,
25858,772.309,,
25859,70.085,,
25860,78.361,,
25861,273.367,,
25862,441.98199999999997,,
25863,89.656,,
25864,73.501,,
25865,60.607,,
25866,75.55,,
25867,243.908,,
25868,56.248999999999995,,
25869,206.701,,
25870,279.203,,
25871,402.41,,
25872,192.988,,
25873,1256.8010000000002,,
25874,123.169,,
25875,30.27,,
25876,24.829,,
25877,42.955,,
25878,15.552999999999999,,
25879,86.689,,
25880,255.332,,
25881,101.008,,
25882,215.13299999999998,,
25883,96.81200000000001,,
25884,69.395,,
25885,360.879,,
25886,5.572,,
25887,58.232,,
25888,135.984,,
25889,671.216,,
25890,281.983,,
25891,8185.91,,
25892,7.199,,
25893,19.121,,
25894,30.514,,
25895,59.067,,
25896,47.665,,
25897,58.166000000000004,,
25898,55.826,,
25899,63.305,,
25900,43.474,,
25901,89.431,,
25902,78.20100000000001,,
25903,80.679,,
25904,132.361,,
25905,,,
25906,129.502,,
25907,97.971,,
25908,184.356,,
25909,27.364,,
25910,33.071999999999996,,
25911,19.269000000000002,,
25912,65.292,,
25913,32.516,,
25914,135.38,,
25915,104.632,,
25916,59.87,,
25917,33.709,,
25918,444.472,,
25919,102.964,,
25920,1801.421,,
25921,131.19299999999998,,
25922,70.403,,
25923,100.412,,
25924,408.55199999999996,,
25925,59.068999999999996,,
25926,125.12,,
25927,123.012,,
25928,569.692,,
25929,1795.145,,
25930,417.015,,
25931,36.41,,
25932,199.19,,
25933,411.846,,
25934,749.052,,
25935,456.12300000000005,,
25936,226.84599999999998,,
25937,778.2810000000001,,
25938,281.387,,
25939,439.837,,
25940,580.07,,
25941,491.11699999999996,,
25942,226.733,,
25943,1936.546,,
25944,2233.156,,3.0
25945,400.635,,
25946,1302.519,,
25947,31.788,,
25948,110.06,,
25949,229.143,,
25950,84.609,,
25951,481.087,,
25952,1046.465,,
25953,1218.888,,
25954,1667.005,,
25955,618.99,,
25956,756.336,,
25957,937.332,,
25958,,,
25959,,4.0,3.0
25960,,,
25961,,,
25962,,,
25963,,,
25964,,,
25965,,,
25966,,2.0,1.0
25967,,,
25968,,2.0,1.0
25969,,2.0,1.0
25970,,,
25971,,,
25972,,2.0,1.0
25973,,2.0,1.0
25974,,2.0,1.0
25975,,2.0,1.0
25976,,1.0,1.0
25977,,2.0,1.0
25978,,2.0,1.0
25979,,2.0,2.0
25980,,2.0,2.0
25981,,2.0,1.0
25982,,2.0,1.0
25983,,4.0,3.0
25984,,2.0,1.0
25985,,1.0,1.0
25986,,1.0,1.0
25987,,1.0,1.0
25988,,1.0,1.0
25989,,2.0,1.0
25990,,1.0,1.0
25991,,1.0,1.0
25992,,1.0,1.0
25993,,1.0,1.0
25994,,1.0,1.0
25995,,2.0,2.0
25996,,1.0,1.0
25997,,1.0,1.0
25998,,2.0,2.0
25999,,2.0,2.0
26000,,3.0,2.0
26001,,3.0,3.0
26002,,2.0,2.0
26003,,2.0,2.0
26004,,2.0,2.0
26005,,2.0,2.0
26006,,2.0,2.0
26007,,2.0,2.0
26008,,2.0,2.0
26009,,2.0,2.0
26010,,2.0,2.0
26011,,2.0,2.0
26012,,2.0,2.0
26013,,2.0,2.0
26014,,,
26015,,2.0,2.0
26016,,,
26017,,,
26018,,1.0,1.0
26019,,,
26020,,,
26021,,,
26022,,,
26023,,,
26024,,1.0,1.0
26025,,,
26026,,,
26027,,,
26028,,,
26029,,2.0,2.0
26030,,5.0,5.0
26031,,1.0,1.0
26032,,1.0,1.0
26033,,1.0,1.0
26034,,2.0,2.0
26035,,2.0,2.0
26036,,2.0,2.0
26037,,2.0,2.0
26038,,2.0,2.0
26039,,2.0,2.0
26040,,2.0,2.0
26041,,2.0,2.0
26042,,2.0,2.0
26043,,2.0,2.0
26044,,3.0,3.0
26045,,,
26046,,,
26047,,,
26048,,2.0,2.0
26049,,3.0,3.0
26050,,2.0,2.0
26051,,3.0,3.0
26052,,2.0,2.0
26053,,3.0,3.0
26054,,3.0,3.0
26055,3800.5429999999997,2.0,2.0
26056,276.28700000000003,,
26057,,,
26058,,,
26059,,,
26060,,,
26061,,,
26062,,,
26063,,4.0,4.0
26064,,4.0,4.0
26065,,,
26066,,,
26067,,,
26068,,,
26069,,,
26070,139.2,,
26071,383.914,,
26072,196.91,,
26073,118.75399999999999,,
26074,461.37199999999996,,
26075,68.657,,
26076,187.22099999999998,,
26077,803.316,,
26078,772.4889999999999,,
26079,306.465,,
26080,791.06,,
26081,787.8480000000001,,
26082,1073.708,,
26083,630.793,,
26084,241.358,,
26085,310.314,,
26086,1080.415,,
26087,683.086,,
26088,957.555,,
26089,2741.903,2.0,1.0
26090,3704.1659999999997,2.0,1.0
26091,1269.637,2.0,1.0
26092,1163.888,1.0,1.0
26093,5456.996999999999,2.0,2.0
26094,2252.6220000000003,2.0,1.0
26095,372.401,,
26096,102.844,1.0,
26097,370.1,,
26098,40.38,,
26099,854.26,,
26100,2497.556,1.0,2.0
26101,2538.8779999999997,2.0,2.0
26102,4143.9220000000005,3.0,3.0
26103,4091.282,1.0,1.0
26104,607.0880000000001,1.0,1.0
26105,5037.277,2.0,1.0
26106,470.022,,
26107,2412.766,2.0,2.0
26108,2496.203,2.0,1.0
26109,2967.802,1.0,1.0
26110,1884.539,1.0,1.0
26111,4003.197,2.0,1.0
26112,254.77200000000002,,
26113,317.817,,
26114,769.466,,
26115,594.109,,
26116,1712.685,,
26117,1034.447,,
26118,321.746,,
26119,451.586,,
26120,579.399,,
26121,515.582,,
26122,622.0409999999999,1.0,1.0
26123,223.013,,
26124,1563.8210000000001,2.0,2.0
26125,1275.119,2.0,1.0
26126,3107.6290000000004,2.0,1.0
26127,1774.606,2.0,1.0
26128,135.54,,
26129,97.62100000000001,,
26130,159.665,,
26131,229.261,,
26132,760.5210000000001,1.0,1.0
26133,627.925,,
26134,,,
26135,,,
26136,,,
26137,,,
26138,,,
26139,,,
26140,,,
26141,,,
26142,,,
26143,,,
26144,,,
26145,,,
26146,,,
26147,,,
26148,,,
26149,,,
26150,,,
26151,,,
26152,,,
26153,,,
26154,,,
26155,,,
26156,,,
26157,,,
26158,,,
26159,,,
26160,,,
26161,,,
26162,,,
26163,,,
26164,,,
26165,,,
26166,,,
26167,,,
26168,,,
26169,,,
26170,,,
26171,,,
26172,,,
26173,,,
26174,,,
26175,,,
26176,,,
26177,,,
26178,,,
26179,,,
26180,738.696,,
26181,177.261,,
26182,182.766,,
26183,127.62,,
26184,283.987,,
26185,91.275,2.0,1.0
26186,948.635,3.0,2.0
26187,1034.964,3.0,1.0
26188,1221.019,4.0,2.0
26189,744.168,,
26190,1002.303,,
26191,802.574,,
26192,570.5509999999999,1.0,2.0
26193,808.3910000000001,3.0,2.0
26194,519.964,1.0,1.0
26195,2064.828,2.0,1.0
26196,344.506,2.0,1.0
26197,790.578,3.0,2.0
26198,272.596,2.0,2.0
26199,929.84,3.0,2.0
26200,1367.433,2.0,2.0
26201,1320.4279999999999,3.0,2.0
26202,924.79,3.0,2.0
26203,4420.747,4.0,3.0
26204,841.691,4.0,2.0
26205,75.79,1.0,1.0
26206,439.754,,
26207,126.238,,
26208,163.05100000000002,,
26209,417.62800000000004,,
26210,1365.172,,
26211,943.548,,
26212,613.0369999999999,2.0,
26213,2018.53,3.0,2.0
26214,998.3,3.0,2.0
26215,2235.496,3.0,2.0
26216,29.754,1.0,1.0
26217,336.901,2.0,1.0
26218,2762.363,3.0,3.0
26219,3508.5290000000005,4.0,4.0
26220,1118.62,3.0,3.0
26221,7766.609,3.0,3.0
26222,148.356,1.0,1.0
26223,348.666,1.0,1.0
26224,436.907,2.0,2.0
26225,814.804,2.0,2.0
26226,1071.6,3.0,2.0
26227,667.456,2.0,2.0
26228,498.98400000000004,2.0,1.0
26229,976.11,2.0,2.0
26230,585.115,3.0,2.0
26231,735.184,2.0,2.0
26232,512.815,2.0,2.0
26233,1041.802,3.0,3.0
26234,494.65,4.0,2.0
26235,2064.786,4.0,3.0
26236,4480.515,4.0,4.0
26237,279.564,4.0,2.0
26238,674.671,4.0,2.0
26239,503.426,4.0,2.0
26240,1095.016,3.0,1.0
26241,212.81799999999998,3.0,2.0
26242,1074.749,3.0,2.0
26243,337.773,3.0,2.0
26244,1497.31,4.0,3.0
26245,10679.881000000001,3.0,4.0
26246,1872.4379999999999,,
26247,368.908,,
26248,3666.46,,
26249,3726.0890000000004,,
26250,18664.617,,
26251,551.104,,
26252,280.717,,
26253,805.189,,
26254,2714.9390000000003,,
26255,1857.747,2.0,2.0
26256,1518.9270000000001,3.0,2.0
26257,2099.991,4.0,2.0
26258,4932.659000000001,4.0,2.0
26259,8926.675,4.0,3.0
26260,2266.388,3.0,3.0
26261,2287.101,4.0,3.0
26262,7598.536,,
26263,2207.3520000000003,,
26264,5132.042,4.0,3.0
26265,5011.904,,
26266,2888.808,,
26267,6052.034000000001,4.0,3.0
26268,1053.771,,
26269,7594.48,,
26270,5787.071,,
26271,11383.883,,
26272,3292.8579999999997,3.0,3.0
26273,4129.721,,
26274,3219.663,,
26275,7565.066999999999,,
26276,5613.1630000000005,,
26277,822.0219999999999,3.0,1.0
26278,697.898,3.0,1.0
26279,1995.6529999999998,3.0,3.0
26280,1150.1689999999999,,
26281,4747.965,,
26282,12600.197,,
26283,31930.404,5.0,4.0
26284,25887.457000000002,,
26285,9474.723,,
26286,4873.128,,
26287,1816.5520000000001,3.0,3.0
26288,,,
26289,11743.645,,
26290,1744.059,5.0,1.0
26291,56.756,5.0,1.0
26292,638.788,5.0,2.0
26293,97.536,3.0,1.0
26294,454.159,5.0,3.0
26295,63.638999999999996,3.0,1.0
26296,395.51300000000003,5.0,2.0
26297,696.204,,
26298,436.95300000000003,,
26299,278.399,,
26300,238.922,,
26301,528.9069999999999,,
26302,691.567,,
26303,488.32300000000004,5.0,2.0
26304,249.312,4.0,2.0
26305,851.808,5.0,4.0
26306,457.221,5.0,3.0
26307,920.262,5.0,4.0
26308,376.26800000000003,5.0,2.0
26309,1069.306,5.0,3.0
26310,1710.0339999999999,5.0,5.0
26311,909.581,5.0,3.0
26312,689.0889999999999,5.0,2.0
26313,3369.7729999999997,5.0,4.0
26314,404.991,4.0,2.0
26315,272.058,4.0,2.0
26316,178.688,4.0,2.0
26317,81.002,2.0,1.0
26318,76.669,1.0,1.0
26319,1267.374,4.0,2.0
26320,4200.0109999999995,,
26321,4083.2909999999997,5.0,5.0
26322,900.158,4.0,4.0
26323,1389.915,4.0,4.0
26324,765.317,5.0,5.0
26325,4550.782,5.0,3.0
26326,27.625,2.0,1.0
26327,252.375,3.0,3.0
26328,1641.0610000000001,5.0,4.0
26329,3006.6479999999997,5.0,4.0
26330,1211.529,5.0,3.0
26331,6551.254,5.0,5.0
26332,415.569,4.0,3.0
26333,111.51100000000001,3.0,2.0
26334,172.446,4.0,3.0
26335,235.824,3.0,3.0
26336,666.08,,
26337,326.5,3.0,2.0
26338,353.99699999999996,,
26339,408.274,,
26340,725.998,,
26341,430.05400000000003,,
26342,476.445,,
26343,80.67399999999999,,
26344,511.44800000000004,,
26345,454.42,,
26346,1837.267,,
26347,955.13,,
26348,271.786,,
26349,87.44200000000001,,
26350,283.867,,
26351,521.935,,
26352,1241.815,,
26353,255.109,,
26354,681.9110000000001,,
26355,740.075,,
26356,677.012,,
26357,1456.017,,
26358,,,
26359,,,
26360,,,
26361,,,
26362,,,
26363,,,
26364,,,
26365,,,
26366,,,
26367,,,
26368,,,
26369,,,
26370,,,
26371,,,
26372,,,
26373,,,
26374,,,
26375,,,
26376,,,
26377,,,
26378,,,
26379,,,
26380,,,
26381,,,
26382,,,
26383,,,
26384,,,
26385,,,
26386,,,
26387,,,
26388,,,
26389,,,
26390,,,
26391,,,
26392,,,
26393,,,
26394,,,
26395,,,
26396,,,
26397,,,
26398,,,
26399,,,
26400,55.888999999999996,1.0,1.0
26401,129.421,1.0,1.0
26402,179.58900000000003,1.0,1.0
26403,58.588,1.0,1.0
26404,117.514,,
26405,14.845,,
26406,235.453,2.0,1.0
26407,428.67900000000003,,
26408,474.32,,
26409,248.347,,
26410,540.38,,
26411,357.11699999999996,,
26412,475.342,,
26413,154.407,,
26414,165.513,,
26415,452.18199999999996,,
26416,413.079,,
26417,1325.0320000000002,,
26418,232.574,,
26419,1042.615,,
26420,1478.9820000000002,,
26421,1557.0910000000001,3.0,3.0
26422,1930.2620000000002,3.0,3.0
26423,11006.579,,
26424,229.24200000000002,1.0,1.0
26425,31.971999999999998,,
26426,37.763000000000005,1.0,1.0
26427,94.62200000000001,1.0,1.0
26428,212.335,1.0,1.0
26429,2427.458,3.0,2.0
26430,879.7660000000001,,
26431,306.035,,
26432,240.92,,
26433,166.30200000000002,,
26434,4614.964,,
26435,1284.826,,
26436,78.40100000000001,,
26437,307.328,,
26438,6458.738,4.0,3.0
26439,9508.123,4.0,4.0
26440,789.857,3.0,2.0
26441,6229.2119999999995,3.0,4.0
26442,96.965,2.0,1.0
26443,579.089,2.0,2.0
26444,1313.868,2.0,2.0
26445,167.25,2.0,2.0
26446,2389.19,2.0,3.0
26447,1967.1789999999999,2.0,2.0
26448,1390.1170000000002,3.0,3.0
26449,265.039,2.0,1.0
26450,607.818,1.0,1.0
26451,2748.96,2.0,3.0
26452,817.595,3.0,2.0
26453,1439.171,3.0,3.0
26454,3147.347,2.0,3.0
26455,2307.629,2.0,2.0
26456,2350.27,4.0,3.0
26457,1760.6889999999999,,
26458,362.595,,
26459,219.702,,
26460,179.827,,
26461,241.053,,
26462,590.226,,
26463,783.324,,
26464,219.326,,
26465,4487.872,,
26466,3571.155,,
26467,728.045,,
26468,4524.625,,
26469,6379.7880000000005,3.0,4.0
26470,5217.066,3.0,5.0
26471,438.01800000000003,,
26472,201.925,,
26473,1242.752,,
26474,1129.747,,
26475,462.30300000000005,,
26476,2507.038,,
26477,1036.147,,
26478,7757.91,3.0,2.0
26479,8677.823,2.0,5.0
26480,4317.3009999999995,3.0,3.0
26481,1709.226,2.0,2.0
26482,8179.401,,
26483,3400.8579999999997,3.0,4.0
26484,2465.161,3.0,5.0
26485,20044.042,,
26486,2445.203,3.0,2.0
26487,5580.713000000001,3.0,2.0
26488,1706.3139999999999,3.0,2.0
26489,6243.225,2.0,3.0
26490,4590.726,3.0,5.0
26491,9673.126,4.0,4.0
26492,9455.294,,
26493,8164.768,,
26494,7567.16,,
26495,9412.731,,
26496,5534.558000000001,,
26497,82.331,,
26498,5672.26,,
26499,9007.813,,
26500,425.685,,
26501,1262.2730000000001,,
26502,7510.816999999999,4.0,3.0
26503,7570.7119999999995,2.0,4.0
26504,4382.147,4.0,4.0
26505,7158.149,3.0,3.0
26506,3027.1809999999996,3.0,3.0
26507,721.2810000000001,2.0,2.0
26508,,5.0,5.0
26509,7650.809,4.0,4.0
26510,74.66199999999999,2.0,1.0
26511,83.97,,
26512,72.798,,
26513,29.108,,
26514,31.029,,
26515,12.555,,
26516,609.964,,
26517,156.382,,
26518,297.532,,
26519,91.271,,
26520,173.42,,
26521,252.915,,
26522,582.436,,
26523,117.82700000000001,,
26524,59.9,,
26525,207.753,,
26526,181.229,,
26527,355.319,,
26528,180.37400000000002,,
26529,859.529,,
26530,160.203,,
26531,235.326,,
26532,254.08700000000002,,
26533,929.441,,
26534,75.036,,
26535,39.844,,
26536,104.195,,
26537,22.663,,
26538,230.3,,
26539,220.26,,
26540,185.58,,
26541,163.69799999999998,,
26542,135.51,,
26543,50.934,,
26544,93.47399999999999,,
26545,528.9069999999999,,
26546,63.931999999999995,,
26547,178.18,,
26548,251.435,,
26549,778.9639999999999,,
26550,311.079,,
26551,757.799,,
26552,22.212,,
26553,26.399,,
26554,73.446,,
26555,62.718,,
26556,567.561,,
26557,115.664,,
26558,59.175,,
26559,145.18,,
26560,110.7,,
26561,84.02600000000001,,
26562,131.57299999999998,,
26563,27.586,,
26564,234.644,,
26565,760.294,,
26566,323.73,,
26567,165.422,,
26568,133.941,,
26569,52.586000000000006,,
26570,149.856,,
26571,28.919,,
26572,109.75,,
26573,64.185,,
26574,188.94299999999998,,
26575,309.934,,
26576,167.753,,
26577,498.78,,
26578,281.517,,
26579,,,
26580,,,
26581,85.266,,
26582,108.26299999999999,,
26583,158.915,,
26584,390.664,,
26585,59.518,,
26586,159.81,,
26587,191.614,,
26588,492.223,,
26589,2358.474,,
26590,935.352,,
26591,993.307,,
26592,619.091,,
26593,301.732,,
26594,537.393,,
26595,721.2289999999999,,
26596,236.655,,
26597,578.0269999999999,,
26598,157.352,,
26599,1303.485,,
26600,1108.737,,
26601,962.52,,
26602,263.313,,
26603,413.61400000000003,,
26604,1420.355,,
26605,860.164,,
26606,836.294,,
26607,76.07,,
26608,96.38600000000001,,
26609,529.059,,
26610,196.09400000000002,,
26611,715.1619999999999,,
26612,1233.197,,
26613,3897.018,,
26614,2520.144,,
26615,1705.64,,
26616,1474.6879999999999,,
